embedding_row	input_index	clean_id	label	split	cluster_id	sequence_length	record_file
234	234	seq_1c0b9b0499289a6bbc953b086b0c009d0cc3dd352f5711cb2b7181ea9a7216ea	0	existing_challenge	seq_1c0b9b0499289a6bbc953b086b0c009d0cc3dd352f5711cb2b7181ea9a7216ea	101	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/6b/6b42d96e3fbf6d51b03e7f467e4b1e61495d3ce04885c78f601ea13394e535dc.npy
235	235	seq_d9a43aae37ac3fc23e392764f9271f45e7708fe95b2d48877a17f34542f03baf	0	existing_challenge	seq_d9a43aae37ac3fc23e392764f9271f45e7708fe95b2d48877a17f34542f03baf	329	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/76/76211c810fd36eb05cde67d0313caed4c3e56641e0919f92e58511343a127de0.npy
236	236	seq_b5b8f8b7752b4e6a9233f1ee179b0c8552e9df007dd911cfff4f30f4fa2ab03d	0	existing_challenge	seq_b5b8f8b7752b4e6a9233f1ee179b0c8552e9df007dd911cfff4f30f4fa2ab03d	157	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/0b/0b820e7e813bf37e4f6181a8ac3c4f5c3ed0ef3216c7299875d43568f2689f47.npy
237	237	seq_bdeac4eedfe3aaaa79b787a27221c24df07301c20e3bd5c573e5c457102416b3	0	existing_challenge	seq_bdeac4eedfe3aaaa79b787a27221c24df07301c20e3bd5c573e5c457102416b3	56	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/45/45a4edf2efd9007bc165081c1459ec7d3cfdfe7b6172d1d909e43ba18c39c642.npy
238	238	seq_2ccf2961d38cf7ca2c15229e3a994f434e3fcf628e20f2015378686f3142ce70	0	existing_challenge	seq_2ccf2961d38cf7ca2c15229e3a994f434e3fcf628e20f2015378686f3142ce70	301	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/5d/5d72aa3ac0ed5a68bec5d072c1001bcb64c47aad97533436dae6c449715e5aa9.npy
239	239	seq_b02a9f9d7f14909669143f5d571ce962db46e47621a0edffbd914a236e8a3a16	0	existing_challenge	seq_b02a9f9d7f14909669143f5d571ce962db46e47621a0edffbd914a236e8a3a16	367	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f9/f9aa884bf9f77255c698ae27f9820cf949ab522002c8d43d6e19afd8a0feb915.npy
240	240	seq_dd7a382d52fafb33bacaaa4fdcb3b84533c2a821f8957303c1641f0886b70d7f	0	existing_challenge	seq_dd7a382d52fafb33bacaaa4fdcb3b84533c2a821f8957303c1641f0886b70d7f	139	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ef/ef8955e31248bb22428022ad8286f1789ab8f90914fea91e177e4491f18b52cd.npy
241	241	seq_7bd51a9b566ede2f49f8ad04f1eff7e78efee2398aaaea601be7b8ee6eca63e1	0	existing_challenge	seq_7bd51a9b566ede2f49f8ad04f1eff7e78efee2398aaaea601be7b8ee6eca63e1	341	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/4d/4deac043f24f79f9166e97ebbd3b44ed5af284dafb40d484f9fac1738027b3e8.npy
242	242	seq_095a65aa41f872bd8683431e82b9d5312e323dc29e5d86ad821588e4e27d12cd	0	existing_challenge	seq_095a65aa41f872bd8683431e82b9d5312e323dc29e5d86ad821588e4e27d12cd	259	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/62/622e3bbd6a49f7f99dc2367c0e6f64994b81a1c2b37ff253548ca1657f1f389d.npy
243	243	seq_a62abf4975b71482b8eb588b1ca3b6085c1de98a05c6ec02ce4025a64d454379	0	existing_challenge	seq_a62abf4975b71482b8eb588b1ca3b6085c1de98a05c6ec02ce4025a64d454379	213	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/35/35dd4f0c4959c113f52eeacfa5a1483f92a28dc63c3623f340b746b24bfc7684.npy
244	244	seq_a4b2f4323043c9b1553e8b64a16d8eb65787020cc7813882c03537694249b30c	0	existing_challenge	seq_a4b2f4323043c9b1553e8b64a16d8eb65787020cc7813882c03537694249b30c	460	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/2d/2d360e08a62e34ae4829f65d82aa58eee20b1fc14b34ec4accae4256d2544119.npy
245	245	seq_f417edfbb354c26326e246fd7ce64c0f8d147cbb1e4147c46b77c5aa2ec732f3	0	existing_challenge	seq_f417edfbb354c26326e246fd7ce64c0f8d147cbb1e4147c46b77c5aa2ec732f3	222	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/3e/3e6d141d888f1ab9766adb257ded59cb8f681a551c1b2521a5929fe72a05a1ca.npy
246	246	seq_97b5c2d4fcd64a862716b423f0988e1a048c4d2e393a98f2ccbbfb6b47cb0a99	0	existing_challenge	seq_97b5c2d4fcd64a862716b423f0988e1a048c4d2e393a98f2ccbbfb6b47cb0a99	247	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c5/c505340d1e9e877da43c5106a9e34fbb2cd595a3ef40469fe1d8c80b4d5f3b87.npy
247	247	seq_43ff25b96647f920cd1a1c3a1a21233d3d7e07f0f04d7429bdeca69838f727e8	0	existing_challenge	seq_43ff25b96647f920cd1a1c3a1a21233d3d7e07f0f04d7429bdeca69838f727e8	276	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/32/32038f7f95cee750e52892fb48c12ecfb349710e14fad20916273eb3e6f3fe4b.npy
248	248	seq_004dee5c58a881824eef83cc2b07bb21b0cdde2680e7e4e8a1a33929eefa9197	0	existing_challenge	seq_004dee5c58a881824eef83cc2b07bb21b0cdde2680e7e4e8a1a33929eefa9197	147	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/af/af1d8880e1db2bbf2cf6137788533abf56a3e0968a8aa727a2ce044e794fc603.npy
249	249	seq_dcba787eed36f5b7a3eeff16da8369379451e19960f1a7f2fec3a3227ec59ab1	0	existing_challenge	seq_dcba787eed36f5b7a3eeff16da8369379451e19960f1a7f2fec3a3227ec59ab1	216	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/4b/4b11d1570993f5b629372b9d4fcde24624b4b77042195a343fe8db276c641465.npy
250	250	seq_bbd76622f346dc4576b76c4e4569a3d5f0f36b0753efd5b8e81c8dedf4b69a3c	0	existing_challenge	seq_bbd76622f346dc4576b76c4e4569a3d5f0f36b0753efd5b8e81c8dedf4b69a3c	145	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/62/62956da404d9b81368beb29f310852c89a59bd1a4414824628977b7e564a10d2.npy
251	251	seq_9acddd7b06480e002d12ba43cec75fd7679be3c79baa88c6b9fbe26dea9e0a1e	0	existing_challenge	seq_9acddd7b06480e002d12ba43cec75fd7679be3c79baa88c6b9fbe26dea9e0a1e	304	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c5/c50ac465b5cb273f1e951b52a6b34fb4baf23fbea17065befc4d845e9f4de327.npy
252	252	seq_b5b321478448d34f7fa7ebd07302e4d31142204f27d6c014db23b93982980f64	0	existing_challenge	seq_b5b321478448d34f7fa7ebd07302e4d31142204f27d6c014db23b93982980f64	95	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/52/5293e8d6dabfb5bddabb320627ae026b39aeb37774f21529336e1f92e4470908.npy
253	253	seq_2c634d4412d46c501fb44ae61cf19b97fc0c5e84892dff7d026e7c925b1a024c	0	existing_challenge	seq_2c634d4412d46c501fb44ae61cf19b97fc0c5e84892dff7d026e7c925b1a024c	669	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/3a/3a57dfd441a9248524af828f711c748f50be21e125dc5fd458fa5226eed23089.npy
254	254	seq_fcc51b041f79338cd9cb6eaef6f7f0018ae35f3e28f1f7ba02f618562ea32938	0	existing_challenge	seq_fcc51b041f79338cd9cb6eaef6f7f0018ae35f3e28f1f7ba02f618562ea32938	505	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/33/334fcee817b34ac10cd3a6df4bec10c47b22d82761befe3fbfef1df004105d9b.npy
255	255	seq_35e3eb133d73cc53979a2fa79bc782e006402ad8ce9de9c64293c689934cb349	0	existing_challenge	seq_35e3eb133d73cc53979a2fa79bc782e006402ad8ce9de9c64293c689934cb349	666	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f9/f9601e8bb6728bde8500b771224ad064b84b72eabf267e352be9d814c9035237.npy
256	256	seq_fef5f0022b3144a78987960124e6e57783e537c95950469c6ac69b257da584ec	0	existing_challenge	seq_fef5f0022b3144a78987960124e6e57783e537c95950469c6ac69b257da584ec	423	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/4b/4b869bfb9f6bdd0ac5ce524d52aa8004bb914f9aba0d017e8486287e9ab1ddc1.npy
257	257	seq_9d9167e8713814b6f3799297564014fd8aee054a633bd57d658358b130c4edeb	0	existing_challenge	seq_9d9167e8713814b6f3799297564014fd8aee054a633bd57d658358b130c4edeb	573	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/0a/0a6b4a7bc046e5191fb415e43d38ddb4b8c71293d23d6515426742a78350c3a3.npy
258	258	seq_1c07edf9d246bf7e15f56eac771ebbf3068a27159da6a97b7ea4beb0e98a0cc4	0	existing_challenge	seq_1c07edf9d246bf7e15f56eac771ebbf3068a27159da6a97b7ea4beb0e98a0cc4	607	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/9d/9d77066cb340bac25dc807ed88a13d0ba4a87cbb92559ce9168e4a2925971ee9.npy
259	259	seq_eef641939b434f213ca482ce4f16ca579b48a5c8457c5fddea8a80725aaff1e4	0	existing_challenge	seq_eef641939b434f213ca482ce4f16ca579b48a5c8457c5fddea8a80725aaff1e4	194	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/3b/3bfa36b59c5836d7da16c0159303acc89ef34f3e909dab2166c1c451c41b56d7.npy
260	260	seq_50b5589693fcfabfa8aaaa265fdfee59a7a1673d47eb3ea20e51386a7962e62b	0	existing_challenge	seq_50b5589693fcfabfa8aaaa265fdfee59a7a1673d47eb3ea20e51386a7962e62b	487	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a8/a8200a49f6771b98fc8cbb9536ba87e0a7a6596d34f59ca96e099e49df5ed6c5.npy
261	261	seq_bd98d65ada2cd6bde793b4ead660d4d12cad5a744129b0139a06da703cb259fa	0	existing_challenge	seq_bd98d65ada2cd6bde793b4ead660d4d12cad5a744129b0139a06da703cb259fa	147	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/5a/5a77199474129bb8e690f9af758a03422d4df86e2e235d3863705a1e1f29684c.npy
262	262	seq_9e268912d6747ae695aac509962f10e478dfa0fb6ca3915c7769d7bb55b0ab4a	0	existing_challenge	seq_9e268912d6747ae695aac509962f10e478dfa0fb6ca3915c7769d7bb55b0ab4a	112	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/cd/cd2a1e7fadad50a83f73cef0f66286ea414196e45334c7c412c7fe5ca66a11f2.npy
263	263	seq_42f8f12650edcd7d59b6c4a658a8c6a33cfafbc3f5f56b7ad839c9fb7f4db1f0	0	existing_challenge	seq_42f8f12650edcd7d59b6c4a658a8c6a33cfafbc3f5f56b7ad839c9fb7f4db1f0	453	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/8e/8e0890ea7a0db1959cc49e500be4ecf2e7a7f7c1810f0f04fb6c8e4621d22221.npy
264	264	seq_c330af830b463bb1c9ea0bb821de8bbc54749f15189a81d4269d9fd79bc0bdad	0	existing_challenge	seq_c330af830b463bb1c9ea0bb821de8bbc54749f15189a81d4269d9fd79bc0bdad	148	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/da/da62775605cb129799a6807fd28896df5fa1b0203dc541e4e3646c7bbef3fb3e.npy
265	265	seq_b84953d158c28f31ef5e15a2cc5fb724ab713b19c70a3d1fc824f690bd67b726	0	existing_challenge	seq_b84953d158c28f31ef5e15a2cc5fb724ab713b19c70a3d1fc824f690bd67b726	134	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/78/781fe0c095643f09805bbb6f717f251f4f5a16200a29fdde49d29a49a53d4c0d.npy
266	266	seq_843c59a33881f2a48a71b7beac396fd35632a1dca51d7d628438f892978c1fa4	0	existing_challenge	seq_843c59a33881f2a48a71b7beac396fd35632a1dca51d7d628438f892978c1fa4	89	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/3d/3df1888e5bd463d44f0f8c0a07ed00026cbf53927cec3f66cfc3e75822fcceac.npy
267	267	seq_dae4871789f1fefcf09c4e695680a704581edda5d18e1e871573934446d2f0c4	0	existing_challenge	seq_dae4871789f1fefcf09c4e695680a704581edda5d18e1e871573934446d2f0c4	237	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/00/00f88e26fc8577226dbbafc91b5cbd3416804d84955e520f8dc8b79b07813ef9.npy
268	268	seq_c88beaf0f9a798b461fa5acfb9149e8d30bb9e91d82bf09c27a789135265da8e	0	existing_challenge	seq_c88beaf0f9a798b461fa5acfb9149e8d30bb9e91d82bf09c27a789135265da8e	427	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/da/da0c1d5fb7cf32a89d0bbf90ba0b3277ba42d2027bcb227473286d2624a414c6.npy
269	269	seq_afd2e4853cefe8f2cc772a1a9e8b21fe820774bd82494509a607686a6a56ea47	0	existing_challenge	seq_afd2e4853cefe8f2cc772a1a9e8b21fe820774bd82494509a607686a6a56ea47	286	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/8e/8eae4533a7b42d8d3e5e36678e0b4640434d98c88434d31e1661c4fe578cceb0.npy
270	270	seq_cc96625e9bd5f94a549f7eba4780f08e210c1ff78ba9d078e1e348429b131799	0	existing_challenge	seq_cc96625e9bd5f94a549f7eba4780f08e210c1ff78ba9d078e1e348429b131799	349	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/8b/8b25272d06a2bbc5bc427ecb8f3657dee3385720c6aa2a213168f99d78b7d646.npy
271	271	seq_e9c2ebcaccab3c3e686612609bea1671ae147e7c2157f2787ea23a5dff5ce876	0	existing_challenge	seq_e9c2ebcaccab3c3e686612609bea1671ae147e7c2157f2787ea23a5dff5ce876	285	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/63/63b8bdf31f81f291e578e122f4887228bf87dbd1793a390cc99b8ee85c25d43f.npy
272	272	seq_0ceb3f927e7b72ec3680c9c98dcbd8cfa36ea18bbc1482cee0d9e1ed1ff14127	0	existing_challenge	seq_0ceb3f927e7b72ec3680c9c98dcbd8cfa36ea18bbc1482cee0d9e1ed1ff14127	72	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/6c/6c81725bdd00d43c4ecaa6e3a1a81e7bf8103ca483ae0b75a686924fb7749a98.npy
273	273	seq_c09c4d5e308555808bc5fb289618bd3e647fb4fef966d66006e47834c490881d	0	existing_challenge	seq_c09c4d5e308555808bc5fb289618bd3e647fb4fef966d66006e47834c490881d	782	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b6/b60c47fc746afeef2b91fd3e56019fdca12ba1cd15dd7079eb77f52995f7c3f1.npy
274	274	seq_b8c50c1fc657c72d864d17e0768195c239f4716424d3ba5fdc7c821d25d4ec91	0	existing_challenge	seq_b8c50c1fc657c72d864d17e0768195c239f4716424d3ba5fdc7c821d25d4ec91	113	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/6a/6ac5c79aa3f80698b481817c4e3abcb1674b4151c4dacbc02a7be2c9b9ee2942.npy
275	275	seq_b503358bca8b1ae0aca61f064b5e1c6259654af066f400cf02e20ff880c3aa3e	0	existing_challenge	seq_b503358bca8b1ae0aca61f064b5e1c6259654af066f400cf02e20ff880c3aa3e	1250	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b2/b250bbe4cec965adb8b1e1b522a5a8f93c0b4ca852d1eec696fbfd80420a28f6.npy
276	276	seq_ec931198f844f6424ccf98c26ee6c87ed1271cf5822a659ecc4b23fe56bc5dfa	0	existing_challenge	seq_ec931198f844f6424ccf98c26ee6c87ed1271cf5822a659ecc4b23fe56bc5dfa	410	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/35/352955e3921a7a1fb225a696cbdd3022c3aad30b3ca6c99df9e558fb57481e35.npy
277	277	seq_c351bb748ade7aa04ded8a4112ba203a1ecda21447708727bbf913846be98ded	0	existing_challenge	seq_c351bb748ade7aa04ded8a4112ba203a1ecda21447708727bbf913846be98ded	140	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/07/0785773195270dfdbbceef9022af41be86ce918857d31ca2bdaa393c990571db.npy
278	278	seq_4a9524e6c5a5814bbafa8edb9eb7cb35b1dd9886293916b3bff899b84047cd67	0	existing_challenge	seq_4a9524e6c5a5814bbafa8edb9eb7cb35b1dd9886293916b3bff899b84047cd67	336	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/39/391ee25a319fdc15e4b4ff4759476aab872579ac4de01678d21e34ff91c74bb5.npy
279	279	seq_dbc7fe3bdc9100d79398fb6f6e90e9524c7a811200d685a54918cb57b8bb18a5	0	existing_challenge	seq_dbc7fe3bdc9100d79398fb6f6e90e9524c7a811200d685a54918cb57b8bb18a5	166	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ce/ce18def6dcfbc977cd101eaee8767ce464b722687482b4caad9bf619994f3a2c.npy
280	280	seq_6404f735c028237a2602669d9a77458181443ddbe035fa99c7e600789f33e598	0	existing_challenge	seq_6404f735c028237a2602669d9a77458181443ddbe035fa99c7e600789f33e598	316	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/26/267dfbbd7be737359d1f224b7963ce828f4e314c2caa08b1d6f2a7b8e5271236.npy
281	281	seq_108a8d5b4689b8ac7a485c3b10a3a2b211496a22f3d22fed5df398d45492bede	0	existing_challenge	seq_108a8d5b4689b8ac7a485c3b10a3a2b211496a22f3d22fed5df398d45492bede	733	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/77/77f0e6a04a590eac408e619ca91b26f485dd8e06957494a711f4e25724a07be2.npy
282	282	seq_93246248aaa8cefafeb0c3b7f32babc4c9e102e530084a08b637d41819dbca08	0	existing_challenge	seq_93246248aaa8cefafeb0c3b7f32babc4c9e102e530084a08b637d41819dbca08	72	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/6f/6fd808183f8364b5f83da4468e46fd8319ad41a607c23fa0dc90f831f5f526fa.npy
283	283	seq_7145ded18220120100c5279f3a3b2ce2b4fe0d8bbd4f41491e32aad6b7723ef9	0	existing_challenge	seq_7145ded18220120100c5279f3a3b2ce2b4fe0d8bbd4f41491e32aad6b7723ef9	139	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/32/3266c3a4b64e7c5e537e5cfaf4cb1b7f539c7be2b40a5207fd61afb0d8f3f0c2.npy
284	284	seq_4f383cd46c63e4cafe860cb10b11ff3977d89c09058481220e5f69bd5336eff3	0	existing_challenge	seq_4f383cd46c63e4cafe860cb10b11ff3977d89c09058481220e5f69bd5336eff3	55	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/fd/fdfa26a167a63308a7e6bce11475e2e5cc4084c1b9384df4cc3cd0573dde02e0.npy
285	285	seq_d250d7a593e5dff1dbf1abd0f4f2b8bf54251abdc402cdef3a1b3f2c2b1306bb	0	existing_challenge	seq_d250d7a593e5dff1dbf1abd0f4f2b8bf54251abdc402cdef3a1b3f2c2b1306bb	311	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/08/08d1f1d19fc5861a59c06edf75cc72960908b11e581d99abbe826c71d727b8cc.npy
286	286	seq_147ce8575bfc73b849e5be55b3c4d0c428dbd32bb9286a05b4336324d5167d49	0	existing_challenge	seq_147ce8575bfc73b849e5be55b3c4d0c428dbd32bb9286a05b4336324d5167d49	239	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/fe/fe68347a53479c79c8b6c43e4b84198889b78376a006f0fe3a8ea27cd8be9c08.npy
287	287	seq_382dbb8ffea62512f9527c19731823eff28603b55511a49943bd45df15a39661	0	existing_challenge	seq_382dbb8ffea62512f9527c19731823eff28603b55511a49943bd45df15a39661	201	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/40/402aeda5e77f728b265a5a29762d0378a23543fccf8e27fb949bdb84ec22be07.npy
288	288	seq_c5e071795d9e94d59fca491df4239fbf34e05946b63d27eb285e25b6bc1d05a1	0	existing_challenge	seq_c5e071795d9e94d59fca491df4239fbf34e05946b63d27eb285e25b6bc1d05a1	574	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/dc/dc3b8d8729d7e5251eb176944562800a8ed65060d0db6b7a4c7fd88acbf10d87.npy
289	289	seq_24044c2e64fc041a763af1439a3bcaa5a6009650e3465126876aea17c8cb6e43	0	existing_challenge	seq_24044c2e64fc041a763af1439a3bcaa5a6009650e3465126876aea17c8cb6e43	91	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/64/64b993a3a4a2a6027a2f72e03e588fb69c319db96b3879f783fda7db3a832dc4.npy
290	290	seq_a8364f3a6cb5e5f20848e97b0462c0b36e94a366932de9fa085a21e6fdad0ff6	0	existing_challenge	seq_a8364f3a6cb5e5f20848e97b0462c0b36e94a366932de9fa085a21e6fdad0ff6	154	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/67/67c7a8db9830738bb2040279484a08e12ce3f0b912012b185942f07e8658c490.npy
291	291	seq_044baa582c15beecab9cdf6d33d5ab2d625a1bca6b3ebdec0641c43983caa12a	0	existing_challenge	seq_044baa582c15beecab9cdf6d33d5ab2d625a1bca6b3ebdec0641c43983caa12a	94	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/70/706b8de4dc76f4c501336bb99a86fe96913742749c3166257302a79cd2343731.npy
292	292	seq_233999b6adbb138bb271ba23486e2a31b1d9a24c22c7e80fbccc7c090b6fa132	0	existing_challenge	seq_233999b6adbb138bb271ba23486e2a31b1d9a24c22c7e80fbccc7c090b6fa132	215	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/10/109b1f15b6ce582aff6e93fe9d023eb5076ffc000a682c1b26492805a5243e69.npy
293	293	seq_c8ed1327bb5ca3c4d526b3fa211951cf4ed5b592ec93d3ff0e2443f629f61e84	0	existing_challenge	seq_c8ed1327bb5ca3c4d526b3fa211951cf4ed5b592ec93d3ff0e2443f629f61e84	827	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/40/4067035c572af15d4ec1d75cefe4f9b0a6ec6492642ed2d32cc3f8ea1db5d324.npy
294	294	seq_cddc0173858ccc6c796d8400d581a3f8ca584345ab0fcb2b9459ebe5e244e823	0	existing_challenge	seq_cddc0173858ccc6c796d8400d581a3f8ca584345ab0fcb2b9459ebe5e244e823	125	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/cc/cc48728d62267d1cdec0bafe21f67be16745eeff03e88ad5cbb3f5bfe6eca980.npy
295	295	seq_64cf9d78d61001c434aa0b5069c082ba942d9c4f42d7afc999ff6f8255c9ff44	0	existing_challenge	seq_64cf9d78d61001c434aa0b5069c082ba942d9c4f42d7afc999ff6f8255c9ff44	294	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/1c/1c8a33d60d77d7cdd48657dc1bb27cd55d210b465988723edcb8568aaef7339a.npy
296	296	seq_8b0d38ff7416b2017f3caf478b70508692028ee08193c0dc358e57444760b8e6	0	existing_challenge	seq_8b0d38ff7416b2017f3caf478b70508692028ee08193c0dc358e57444760b8e6	444	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e3/e3ab1bec28e8598585873a93ead353a064106cecdbfa192774d3ef5a5d55544c.npy
297	297	seq_1a566b356330202df7f453fab585c0d71a2db4778a2e03a622731cd998ff3bae	0	existing_challenge	seq_1a566b356330202df7f453fab585c0d71a2db4778a2e03a622731cd998ff3bae	222	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/86/863d23f09125c9cc1ea5fe04bf56e90bc9e59b235ffdbb030770b765a5715cec.npy
298	298	seq_c85e2775abbcdf4148ad9a37c5f3784027c1e4930126e4a0ba5f3235799ecb7d	0	existing_challenge	seq_c85e2775abbcdf4148ad9a37c5f3784027c1e4930126e4a0ba5f3235799ecb7d	99	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a1/a1e697460eda07a936c6eecc527a9bd07f8fe96b692a89b0c7f5cb86809957b7.npy
299	299	seq_ef25078bffefd18afd951335f9b63a84b29c8ea4c2a9d1571261bc68cac996c6	0	existing_challenge	seq_ef25078bffefd18afd951335f9b63a84b29c8ea4c2a9d1571261bc68cac996c6	380	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ec/ec42977df2d10383baa37f9ff2235eff3fbc8456fa9f070441e72f002ef8bfca.npy
300	300	seq_749fdbc26248166604b790a1c242f565761d3c613fdf40c832d662492a3cb2cd	0	existing_challenge	seq_749fdbc26248166604b790a1c242f565761d3c613fdf40c832d662492a3cb2cd	121	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e0/e01a3b6659d1acd16e650c60e22f260a32511b4e0473669eac3f3d48a3921a24.npy
301	301	seq_6090275050ed1f23c5e40fc77346434705de5be38675542b5ce7650733f9efbc	0	existing_challenge	seq_6090275050ed1f23c5e40fc77346434705de5be38675542b5ce7650733f9efbc	340	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b2/b2ba05905205f44d8dd3809e4156a46ebda96e872791684eada8584ba0af8b86.npy
302	302	seq_3e0ad3164e3f0fab9dddc27e373daa7a8601b52e8d03406cfbe495bdebbc70b2	0	existing_challenge	seq_3e0ad3164e3f0fab9dddc27e373daa7a8601b52e8d03406cfbe495bdebbc70b2	167	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/0a/0aa2c902ac776c15d9527c12b0c7166b68c3eb1555cbc09632bb3f41da4a157b.npy
303	303	seq_938e46cda15c8429ba6a85428bbfe95e4449b15228e49dbcb277fec1a4c88b66	0	existing_challenge	seq_938e46cda15c8429ba6a85428bbfe95e4449b15228e49dbcb277fec1a4c88b66	92	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c1/c12482d639ed6e016963ccdeb4ccb447b05efd245fbc6072c96c927b2ef30cdb.npy
304	304	seq_328676c5c621cc6863e4ec61eaf6ae467d946aed3ef54f437f7bec6c9caf869e	0	existing_challenge	seq_328676c5c621cc6863e4ec61eaf6ae467d946aed3ef54f437f7bec6c9caf869e	258	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/18/187d529a51b21b665bb5fe8709590f6e598adc2340d3eac515073a9f42fce6bc.npy
